Operating Hours,Temperature (C),Vibration Level (mm/s),Load Percentage (%),Maintenance Due In (hours)
3677,65.6863845597048,3.575976538728216,91.753297272751,2885.6
1118,80.31854722166878,4.749345183572539,96.36775902931488,4101.03
1604,56.95990123087649,0.2539669254052373,68.29429047784402,4090.07
4027,94.9130813646353,3.707382082797734,65.90247862754593,2780.09
235,91.4666202570642,1.7181896187483865,87.47130029904044,4595.03
1969,65.87657239383685,4.53972283986319,71.55562025485025,3830.57
4429,97.63987638006472,1.4067084636436904,54.37743320138903,2654.27
1908,91.2600383707784,3.651796846643584,64.14005653352498,3856.26
375,83.31534429175198,4.400470396288829,70.92911427657445,4597.22
3530,56.08809555626374,0.3041184100751439,64.6258212738126,3146.65
2635,73.91170115240361,2.048473140000977,66.61027854736608,3531.14
1570,75.30537774233754,3.8353142569075,64.68879530871953,4052.59
2560,61.62756791826901,2.3291025585871767,52.074958359153975,3663.08
3391,53.99826971796509,1.4095378859886172,81.85473504122213,3123.13
2965,88.83618152358463,1.1770462092336311,79.86462101767347,3278.73
3643,56.10175260621975,0.7444395078902518,82.66917492393404,2995.51
3850,79.71453752808874,4.299934843295783,59.61549480168137,2924.49
872,96.82245869418304,2.919241475932625,64.78272708062427,4367.25
1252,93.80525962990212,0.4742862304581343,80.98079634724611,4126.74
1314,63.88763118746306,1.9746435854961135,79.98137842299607,4145.57
4820,92.57243187756328,1.9018948889450389,75.31651546771339,2359.25
2898,50.01662530602447,0.9905220344763688,67.52066250050987,3453.46
77,50.88439048066286,2.2339873648137347,95.6465502387345,4709.16
2621,80.12765819214324,1.7272868904263687,66.98851211494218,3527.03
4227,68.23991095722647,1.7748381569116949,72.78095782186259,2718.37
600,69.32304205795735,3.721230133160998,83.90569154771043,4454.61
1065,78.22205453394412,1.193990588975462,77.1510715433382,4263.36
2136,59.58912277959303,3.245113798391242,67.34429881821927,3793.65
2449,60.58776753327392,2.896183157016581,71.78223952282549,3616.45
2343,74.23007935094324,2.88365331045555,89.7240408926753,3552.58
1863,87.71267721719315,3.3487359960947023,63.90645777433062,3890.05
1318,80.97488757037938,2.7870719773587047,57.11276198884077,4215.62
4711,64.86775241184195,4.408350062747284,65.65816009148885,2492.39
3597,71.51685887544606,3.4103424505562736,92.47671077439506,2911.98
3762,58.53323792749992,2.780119931719802,54.44948574281733,3051.88
4670,53.73149071685408,4.16583928940946,99.58480366862258,2367.95
2190,89.13480203720746,3.070118168174051,77.05014494638313,3660.78
992,63.26937045940973,1.5266068141473772,99.2422871983547,4215.98
2712,58.88831939256241,1.1147650990651992,96.94982110429888,3380.33
2192,84.58090277846597,0.8464061497471261,72.64068571054584,3713.17
1248,80.9025837143593,4.5073305414758975,59.924553730267455,4219.5
3054,81.6594813006732,3.579663615810523,58.244238828256925,3332.66
4598,61.44473024233068,4.693154347005172,61.99946819349788,2571.18
4033,61.63227692813405,3.056129848003221,85.50663202822687,2752.14
1997,61.04013148928196,2.419664319325072,63.64749973657439,3886.99
4916,58.68762978311473,0.3926107959573577,67.07126348021492,2435.34
3687,82.78618362808282,3.3910471795755464,72.43894019973074,2944.82
2151,92.40079426247009,2.952822922864333,95.6616340210728,3581.86
4018,86.21587348383306,4.952023578579345,59.46967089424231,2821.7
3110,89.60468168802717,1.271878011132991,50.25132763049015,3351.82
1970,70.23992145425999,2.700613040905496,53.00482051890851,3932.49
197,82.7037897685999,3.2896909420785563,95.2383170840059,4577.0
2626,67.71181202223872,3.258496756237484,82.37582324216815,3457.11
1202,76.275231098432,2.8503383604471737,63.65203096639034,4249.69
2035,74.08174232674313,3.906947250603405,58.85962505055956,3850.97
477,58.84435725719272,1.1044079266814006,64.71333683185571,4659.2
1254,69.35393801678154,3.655573281344638,55.73984636256401,4269.04
922,98.19111377411755,3.1366994000221373,97.07664551422204,4175.87
419,62.42901288574711,4.490768047793409,89.21030871826335,4524.68
2204,56.69018681397444,4.25125275126455,73.11955884562704,3726.51
2597,70.92903108119677,1.6442204917495111,93.24813025576007,3426.96
1120,89.51688679300742,1.4535628923782502,62.47291021466161,4284.07
3068,79.10741148899862,4.910101286876994,85.85602842360967,3179.4
950,84.04874136191222,2.683599386484757,92.80662495068717,4216.03
2336,59.48474240873386,4.54146272318074,67.83843558116362,3678.42
2243,80.94740965038608,0.9030170165243628,87.87322227253588,3618.21
2645,66.17501974557369,3.2498126825208544,64.75361746321546,3538.88
1857,91.71516829773836,4.068314918066872,64.94285676295154,3872.67
4612,81.46494030053681,4.74223672297359,55.352858927709306,2556.88
1865,59.9428138887648,1.7529666909834152,72.00290232546993,3920.07
2912,53.23083399220431,3.6524077326278577,86.48559532487111,3318.59
2853,52.13166046435164,2.740183744294133,97.01104027856424,3306.78
4910,68.57042838250703,0.3970817377256942,80.1898495964548,2352.94
3228,63.29255683271568,3.4809987128138227,93.15677688678696,3108.82
3719,82.3045061731254,3.4814731353654333,91.12473246451135,2835.45
3228,74.96669174893091,4.659973343748032,58.667152648764045,3246.13
2371,63.30096390026904,2.536830986227965,74.29087144563158,3641.08
2891,57.46188889750881,1.228229511481522,55.84617677626957,3498.06
3756,56.35998813437248,0.3183627348985278,84.10765807808176,2935.56
4225,93.23301960702088,2.1366467147609383,97.4949834123038,2542.19
94,62.17389842024336,1.5793918303797592,56.85447290393783,4878.59
2674,82.58553239554843,3.8293326995169914,86.69415654012707,3376.06
1955,90.53429639931332,1.8359120477211288,81.61190754339304,3765.01
793,80.7040655592368,4.750448861942735,79.18025185040499,4348.69
1834,92.97826158234729,4.815319994640142,69.50601173441696,3851.36
2116,69.61968607642373,3.14245209206677,67.75658238769063,3782.55
4106,97.81110953244742,4.650435406372926,52.26245945094439,2793.56
3325,56.65725020890485,3.828186288121029,60.89543541260068,3231.43
2919,55.107476482876905,2.7796122407781185,50.75884411434134,3498.69
2597,82.93460731037217,0.9835088835716128,79.07085527910102,3480.44
3205,97.14155707066308,2.347129923217816,55.29266179389544,3253.28
4807,90.4441730818164,2.8482848704768267,93.6509697014858,2268.87
814,53.82084297190257,4.33341174560155,76.15715103485826,4411.24
345,63.96838569673582,2.4585335450247583,84.98449545293542,4600.06
2349,96.5159442418912,4.498605896121988,70.54285459202482,3584.77
362,62.65292164003922,3.404309997214998,78.02899045005243,4619.51
2443,89.05852118934595,0.7712954089629898,97.13295884833153,3457.01
2265,91.2566097964352,4.975408709692956,54.136701981183535,3714.55
2188,74.77260517304909,2.6834400376941723,62.696888596184806,3766.14
3005,69.31744549241577,2.0201056524044865,88.99941634552721,3243.67
3281,72.50622162098799,3.3296574459006805,54.936860344133294,3256.51
984,61.34823471826821,0.6335772385070915,53.78305519520554,4460.05
1639,94.4695458064422,3.2190393690914365,68.07706993770194,3968.99
827,72.5309828364879,2.541356402446438,54.60839792362162,4492.98
2730,94.122972022805,2.092702942993057,79.25392211031016,3379.56
3531,55.2846739953137,4.769798103776606,61.31376254082999,3119.66
4451,99.41376355000656,2.660444611987061,94.78489815996862,2425.14
2935,72.16365437218091,1.1736756494026983,89.17500404226283,3280.56
3876,52.39154101970527,2.3489210489487635,84.9852603049738,2858.8
126,51.901092411872746,4.604998282406096,80.8472013692251,4732.91
3177,87.31036287409194,0.962867809519914,93.17328651707317,3111.38
3056,82.95177671018405,1.148389489572361,61.15310307713784,3338.85
603,90.10652790637936,0.1638448820097103,93.65544213821138,4398.37
3449,55.2683766976403,0.1695312420392591,89.47461492120262,3065.89
4146,51.778543351777415,4.164018972096711,87.40804131938427,2694.76
3533,75.42896447237892,3.687400773530484,78.06278390374621,3005.45
3367,69.37976157413848,1.839701176614596,62.31220804853,3197.78
3368,73.09734683354779,3.521724670415107,71.17739579959482,3128.7
3797,99.5794204435137,2.036509038918854,89.67853272694008,2783.58
1792,98.53749788353352,4.769194300389355,51.58892421786622,3951.29
2861,97.11576948365963,4.838558138987571,89.10253846318791,3231.37
3476,89.19213383838368,2.024689501465782,62.003537024378325,3103.35
3417,67.74206801284453,4.285687341070253,57.21546003608015,3177.08
1645,70.60654651313858,3.8881363043175847,55.78506590901511,4068.48
1205,77.48080218594623,1.6189996921417678,51.36250059754076,4319.54
3030,91.526722820242,1.2369951616154191,76.17932426107265,3258.68
2872,53.43564162591339,2.3453497869248863,60.91299363468647,3479.11
3072,71.21484429424441,3.928609319010591,99.47158828898158,3134.93
1854,54.13088317296344,4.804822145170853,78.72183779361029,3873.08
4021,75.73287932867558,3.841537437446206,56.89426346780052,2865.15
4662,94.94504120031178,4.290514226590013,84.43812704056828,2364.01
2708,89.1242462281969,3.0550151002355315,94.88717832548627,3312.77
3502,61.3921208771555,4.193498371126417,87.25897476848073,2997.99
1332,98.79954247993962,3.943662204216747,53.82199305197239,4177.85
201,83.36751990232142,1.9472291554387728,94.79420905963298,4589.32
3507,50.52138496987016,2.804752480391534,89.69646929299824,3018.93
4212,62.77067423426098,4.043290297749505,57.91519500528072,2788.45
574,63.03566499599583,0.3256779975307862,52.58929443664084,4670.73
